APOGEE_ID,GC_NAME,dPOS,SNREV,TEFF,LOGG_SPEC,STARFLAG,ASPCAPFLAG,VB_PROB,FE_H,FE_H_ERR,FE_H_FLAG,MG_FE,MG_FE_ERR,MG_FE_FLAG,SI_FE,SI_FE_ERR,SI_FE_FLAG,CA_FE,CA_FE_ERR,CA_FE_FLAG,C_FE,C_FE_ERR,C_FE_FLAG,AL_FE,AL_FE_ERR,AL_FE_FLAG,K_FE,K_FE_ERR,K_FE_FLAG,MN_FE,MN_FE_ERR,MN_FE_FLAG,DENSITY
b'2M15183223+0201341',NGC5904,0.0907007791947238,656.08984,4237.949,0.88289,0,0,1.0,-1.2053,0.011274821,0,0.19615304,0.019632444,0,0.21213055,0.020055022,0,0.19821501,0.026118673,0,-0.46232998,0.021994222,0,-0.2207191,0.024180084,0,0.16225898,0.058063343,0,-0.27589798,0.028009139,0,0.6667518830717418
b'2M18364306-2400241',NGC6656,0.09576407096478667,79.77964,5013.246,2.1327,0,0,0.99998,-1.6289,0.017621363,0,0.19968796,0.039976805,0,0.33078063,0.044026013,0,0.39197505,0.06797519,0,0.21967006,0.08771349,0,0.79616106,0.048434447,0,-0.020740986,0.115587525,0,-0.12789798,0.065753035,0,0.667142158092481
b'2M19111620-6012403',NGC6752,0.2542666651600289,479.47275,4510.849,1.0187,0,0,0.9992200000000001,-1.504,0.0115958275,0,0.26940298,0.023588734,0,0.26253057,0.023402492,0,0.27904487,0.033294894,0,-0.39119005,0.033190627,0,-0.21131909,0.025151093,0,0.14785898,0.06872663,0,-0.30149806,0.035158463,0,0.6672882072782286
b'2M21333520-0046089',NGC7089,0.11667167170915069,303.02118,4350.1357,0.76822,0,0,0.99997,-1.5145,0.011984,0,0.09842801,0.023291538,0,0.15749061,0.023012368,0,0.25021493,0.032504022,0,-0.59177005,0.02985055,0,0.09328103,0.025430929,0,-0.044641018,0.06769972,0,-0.26359797,0.034562286,0,0.6690141947326635
b'2M16571038-0404017',NGC6254,0.054997523742754,191.30183,4721.1914,1.3681,0,0,0.9999899999999999,-1.5396,0.011537166,0,0.2788831,0.024869952,0,0.29272068,0.024967767,0,0.24147499,0.03600692,0,-0.30296004,0.040120345,0,0.084980965,0.026062649,0,-0.03754103,0.07255347,0,-0.234398,0.037489753,0,0.6691364524817259
b'2M13253887-4737520',NGC5139,0.11434487723327298,112.80133,5020.4917,1.9917,0,640,0.99995,-1.6562,0.015123125,0,0.23179495,0.03469369,0,0.29273057,0.03738737,0,0.33790505,0.056508183,0,-0.010259986,0.07398317,0,0.83690107,0.03986723,0,0.40905905,0.10078719,0,-0.24909806,0.05560303,0,0.6698483754001914
b'2M13250896-4729490',NGC5139,0.12947580174037335,164.44157,5035.9424,1.6319,0,64,0.99984,-1.6353,0.012334792,0,0.38857305,0.029873248,0,0.31335056,0.030595282,0,0.15894496,0.046334296,0,0.28221,0.06345653,0,-0.082219005,0.030139288,0,0.27705908,0.08651735,0,-0.27229786,0.04658857,0,0.6712136383744285
b'2M16471210-0156485',NGC6218,0.017334737722050186,240.28145,4472.6016,1.2991,0,0,0.99997,-1.2969,0.010975652,0,0.3237431,0.020802945,0,0.28470063,0.02120253,0,0.26057506,0.028416792,0,-0.29049993,0.02696301,0,-0.08051896,0.024144178,0,0.219159,0.061534196,0,-0.36469793,0.030190157,0,0.6714206722268019
b'2M16405539+3635433',NGC6205,0.19763166599711557,156.1032,4883.0947,1.768,0,0,0.9999899999999999,-1.5288,0.012926591,0,0.23090291,0.028886018,0,0.2823105,0.02996257,0,0.21502495,0.044143666,0,0.23246992,0.05374484,0,0.25198102,0.03144127,0,0.225559,0.084164105,0,-0.5035982,0.04477007,0,0.6715705969817781
b'2M13261857-4730313',NGC5139,0.04011627385532523,124.99493,4953.678,1.8369,0,0,0.9999899999999999,-1.722,0.015565494,0,0.23425293,0.037446573,0,0.1387006,0.038643945,0,0.2870549,0.061768956,0,0.20444,0.08061212,0,-0.29311907,0.039123785,0,0.24755907,0.10683329,0,0.04750204,0.060895246,0,0.6718085019349914
b'2M00524981-2636559',NGC0288,0.06130314151216077,153.10419,4601.9004,1.4608,0,0,1.0,-1.2993,0.013085441,0,0.28748298,0.02512388,0,0.3273505,0.02661156,0,0.27173495,0.036500942,0,-0.21248007,0.036260866,0,0.1556809,0.03125593,0,0.51119894,0.074173704,0,-0.42349803,0.037771218,0,0.6727032340960643
b'2M13252390-4720436',NGC5139,0.1263285199955585,95.445076,4989.169,2.1254,0,704,0.9999600000000001,-1.5967,0.01691595,0,0.3384329,0.039166708,0,0.20457053,0.04214139,0,0.35830498,0.065928854,0,0.33301997,0.085273616,0,-0.24421906,0.045034472,0,0.12805891,0.11268464,0,-0.24409807,0.06419824,0,0.6727742556866241
b'2M13421428+2825316',NGC5272,0.06886019342685429,203.7788,4382.0137,0.93356,0,4,1.0,-1.3866,0.011388621,0,-0.011343002,0.0214135,0,0.103171706,0.021593628,0,0.21502507,0.029320652,0,-0.5931699,0.026822336,0,0.40554106,0.024606379,0,0.300959,0.06295398,0,-0.25389802,0.031226361,0,0.673647227234541
b'2M18551137-3032350',NGC6715,0.11257984936937192,77.55427,4404.6055,1.0616,0,0,0.9995700000000001,-1.381,0.01970644,0,0.23094296,0.035914812,0,0.08736062,0.039186783,0,0.21434498,0.057182394,0,-0.53796005,0.050663754,0,-0.14801896,0.050193634,0,-0.43284094,0.103832744,0,-0.270198,0.057458255,0,0.673974089128093
b'2M13262845-4733184',NGC5139,0.04311868567754874,362.62247,4479.203,0.79055,0,0,0.99995,-1.7363,0.012345154,0,0.23240304,0.026270352,0,0.2401706,0.025383342,0,0.16632497,0.03801786,0,-0.68029,0.038324647,0,0.19108093,0.026205096,0,0.198959,0.075397804,0,-0.37049818,0.040006254,0,0.674139200720885
b'2M19532826+1841584',NGC6838,0.17339170852128247,277.61392,4180.3555,1.3324,0,0,0.91848,-0.76044,0.010023497,0,0.31969297,0.015277411,0,0.23098058,0.016419334,0,0.16091496,0.019085355,0,-7.772446e-05,0.015115452,0,0.126881,0.022194767,0,0.27219898,0.0463252,0,-0.17325807,0.020507462,0,0.6750547660533217
b'2M13270242-4729019',NGC5139,0.02002363327313482,349.73224,4354.9443,0.67364,0,0,0.99998,-1.7224,0.012807819,0,0.07995093,0.0265879,0,0.22637057,0.02548588,0,0.15928495,0.03834996,0,-0.60568,0.036421586,0,-0.10061908,0.026638502,0,0.366359,0.07597782,0,-0.3958981,0.04055147,0,0.6752033555525045
b'2M13265881-4739150',NGC5139,0.08295452272091725,273.7965,4251.119,0.83086,0,0,0.9996700000000001,-1.3221,0.011647937,0,0.36901307,0.021033805,0,0.4328307,0.021174246,0,0.2976451,0.02847773,0,0.1225301,0.024441116,0,-0.05291903,0.024755253,0,0.35575902,0.061732706,0,-0.59609795,0.030483142,0,0.6752402016209098
b'2M19400241-3047084',NGC6809,0.32678297073506885,242.54282,4769.0757,1.3033,0,0,0.9999100000000001,-1.6543,0.011034267,0,0.01403296,0.02437555,0,0.22289062,0.024300706,0,0.14862001,0.035143003,0,-0.70653987,0.040603288,0,0.8335409,0.02478127,0,0.40125895,0.07110471,0,-0.30139792,0.036625426,0,0.675277692895913
b'2M16465650-0203074',NGC6218,0.2501548934079771,127.02932,4903.7485,2.0942,0,0,0.99997,-1.2537,0.013489292,0,0.30493295,0.027754772,0,0.2601806,0.030539073,0,0.19164503,0.042297676,0,-0.061977983,0.049463183,0,0.105580926,0.03510315,0,0.36279905,0.082420416,0,-0.474298,0.042610567,0,0.6765139358522343
b'2M18363282-2351112',NGC6656,0.04719041862102567,250.96184,4853.4937,1.1305,0,4,0.99998,-1.7266,0.01107989,0,0.09686506,0.0257713,0,0.2331506,0.025473393,0,0.16957498,0.0378358,0,-0.86664,0.04674606,0,0.534181,0.025026973,0,0.45845902,0.074713126,0,-0.21199799,0.039138917,0,0.6775099588992095
b'2M16242452-2622132',NGC6121,0.15670967157536164,235.10164,4855.0464,2.185,0,0,0.9999399999999999,-1.0708,0.009335721,0,0.36192286,0.018451776,0,0.35133052,0.019729218,0,0.3013249,0.024988445,0,-0.07675612,0.028254844,0,0.45119095,0.022240762,0,0.27333897,0.05600824,0,-0.37249804,0.026244538,0,0.6776183447064451
b'2M00525013-2634147',NGC0288,0.035945329209884413,179.06052,4485.264,1.2201,0,0,0.9999899999999999,-1.2992,0.011966098,0,0.31483305,0.02249575,0,0.37845063,0.023301832,0,0.26951504,0.03145851,0,-0.25269997,0.02975119,0,0.14348102,0.027153086,0,0.28625906,0.06645341,0,-0.28309798,0.033101667,0,0.6777178308648365
b'2M13270116-4724402',NGC5139,0.0367420726289003,354.30508,4702.7676,1.148,0,4,0.99998,-1.4703,0.010632206,0,-0.048267007,0.021849843,0,0.33740056,0.022266325,0,0.23116493,0.030560618,0,-0.14164996,0.0329711,0,1.092561,0.024021987,0,0.15985894,0.064594194,0,-0.5408981,0.03211606,0,0.6792170048698266
b'2M13423140+2822543',NGC5272,0.10179168061828914,123.29632,4504.4165,1.2232,0,0,1.0,-1.3298,0.015456578,0,0.210253,0.028936282,0,0.24179065,0.030978851,0,0.22453499,0.043542348,0,-0.39916003,0.04094825,0,-0.09741902,0.037754994,0,0.21375906,0.084684156,0,-0.25209796,0.04457856,0,0.6796691033544201
b'2M18363198-2353171',NGC6656,0.02664968393305305,187.59235,4843.076,1.3688,0,0,0.9999899999999999,-1.6874,0.011528313,0,0.10240388,0.026133439,0,0.27848053,0.026271584,0,0.32653487,0.038592312,0,-0.53607,0.046701133,0,0.89851093,0.026580973,0,0.35475898,0.07604164,0,-0.44019783,0.039780285,0,0.6796882350235857
b'2M00231241-7207252',NGC0104,0.05159509744469855,154.77292,4450.329,1.8336,0,0,0.9999899999999999,-0.75551,0.0114853345,0,0.36183295,0.018340599,0,0.26537055,0.020585839,0,0.21059495,0.024417892,0,0.033094943,0.021101102,0,0.29871097,0.028114863,0,0.27543896,0.055881176,0,-0.22018802,0.025627404,0,0.6801947839476196
b'2M00252866-7201200',NGC0104,0.07823585248855709,155.73564,4654.3604,2.2722,0,0,1.0,-0.75274,0.010959058,0,0.34640303,0.018492922,0,0.23838067,0.020933807,0,0.17759502,0.024953023,0,0.038156033,0.023716317,0,0.29182103,0.027555333,0,0.24541903,0.0566932,0,-0.21905804,0.026036676,0,0.6805989163694703
b'2M13272641-4735396',NGC5139,0.07427721277250524,132.92741,4828.3706,1.5457,0,640,0.99997,-1.5163,0.014036078,0,-0.012147069,0.029556926,0,0.31888056,0.031584397,0,0.36818492,0.04550563,0,-0.055570006,0.052108597,0,1.051491,0.03528277,0,0.29105902,0.086644776,0,-0.12569809,0.045946464,0,0.6806811682859226
b'2M00524690-2634039',NGC0288,0.02658517887903063,136.48572,4618.2656,1.5544,0,0,1.0,-1.2187,0.013752819,0,0.28576303,0.025847606,0,0.31129062,0.027960252,0,0.27621502,0.03795694,0,-0.22011995,0.037417043,0,0.12882102,0.03388069,0,0.19055903,0.07656815,0,-0.37209797,0.03901306,0,0.6807958555880759
b'2M16232114-2631377',NGC6121,0.01708732781253852,148.72429,4906.9414,2.2901,0,0,1.0,-1.0058,0.011327848,0,0.37996298,0.021868495,0,0.3312406,0.024532039,0,0.29684496,0.031272985,0,-0.023027062,0.03547441,0,0.49470103,0.029344236,0,0.26917905,0.06641208,0,-0.19809794,0.032051362,0,0.6808529352750725
b'2M13261171-4728283',NGC5139,0.046812032563167925,777.81976,4326.4087,0.56925,0,640,0.99998,-1.759,0.012952826,0,0.2438029,0.02680941,0,0.21467054,0.025619226,0,0.22029495,0.038692527,0,-0.70129,0.036303267,0,0.006580949,0.026791103,0,0.16645896,0.07647663,0,-0.24649799,0.040948432,0,0.6811503305362411
b'2M18072204-2501100',NGC6544,0.020837017831726957,168.76433,4714.4995,1.385,0,0,0.99998,-1.4324,0.012457461,0,0.17038298,0.025937336,0,0.21264064,0.026748702,0,0.21456504,0.03810971,0,-0.3368299,0.041414384,0,-0.25781906,0.02920012,0,0.020159006,0.07597459,0,-0.23319805,0.039360378,0,0.6813826691904841
b'2M13265785-4717183',NGC5139,0.09026310423236061,334.61014,4510.9834,1.359,0,0,0.99995,-1.327,0.0108661605,0,0.355883,0.020776127,0,0.24751055,0.02121944,0,0.34534496,0.028427035,0,-0.18983006,0.027470611,0,0.37146103,0.024044437,0,0.256559,0.06152884,0,-0.48179793,0.030159358,0,0.6824394285166253
b'2M19534477+1846349',NGC6838,0.011894884704071131,301.9896,4212.615,1.324,0,640,0.99918,-0.75221,0.0098923175,0,0.352693,0.015116387,0,0.23132062,0.016307598,0,0.16171503,0.018869925,0,-0.11517,0.015096996,0,0.18570101,0.02204509,0,0.30323905,0.04594883,0,-0.142488,0.020261517,0,0.6824759064015933
b'2M18360991-2356043',NGC6656,0.046755781487723275,110.2459,4908.035,1.8623,0,0,0.9999899999999999,-1.575,0.01573782,0,0.32406306,0.03479519,0,0.3309207,0.03735463,0,0.35516512,0.056369144,0,0.27960014,0.06855627,0,0.32538104,0.04087982,0,0.502259,0.10093506,0,-0.4578979,0.055787914,0,0.6831123401006222
b'2M13255328-4727398',NGC5139,0.07151612379895693,285.60254,4759.8525,1.263,0,640,0.99995,-1.7327,0.011327259,0,0.146263,0.025528735,0,0.19996059,0.025159584,0,0.16674793,0.037204508,0,-0.59229004,0.043271165,0,0.72463095,0.02521399,0,0.121258974,0.073974,0,-0.16579795,0.038700525,0,0.6831386216827499
b'2M13271570-4726022',NGC5139,0.043005055293186,169.78317,4708.585,1.1015,0,640,0.9999899999999999,-1.7575,0.0136798415,0,0.3161131,0.031222068,0,0.30269063,0.030761871,0,0.200315,0.048022456,0,-0.53661,0.054710798,0,-0.253919,0.03105028,0,0.5587591,0.08909486,0,-0.21299791,0.04913129,0,0.6833613859411384
b'2M16234225-2632061',NGC6121,0.030922257036107736,164.95975,5031.6455,2.54,0,0,0.9999899999999999,-1.0068,0.010210622,0,0.32637304,0.020615447,0,0.3669806,0.02302097,0,0.30926502,0.029176043,0,-0.07138193,0.03598145,0,0.51937103,0.02640858,0,0.31475908,0.06287841,0,-0.35409796,0.02994124,0,0.6840832446827149
b'2M13251897-4728509',NGC5139,0.11609226378627266,213.40215,4716.1216,1.1686,0,704,0.99944,-1.7577,0.011986057,0,0.334373,0.027843555,0,0.25277054,0.026815264,0,0.20267498,0.041352328,0,-0.4159,0.047931362,0,-0.31891894,0.026122937,0,0.38525903,0.07962788,0,-0.1724981,0.042912085,0,0.6844124061256904
b'2M21332399-0055167',NGC7089,0.1803510602117691,160.9896,4470.7793,0.9704,0,0,0.9999899999999999,-1.4861,0.013799407,0,0.08246803,0.027146054,0,0.16732061,0.027716156,0,0.13192499,0.039880157,0,-0.56283,0.038233288,0,0.14758098,0.031439774,0,0.29285896,0.07883963,0,-0.23989809,0.041453026,0,0.6846182407727064
b'2M13265592-4722213',NGC5139,0.05117058566585835,558.1732,4669.3433,1.2545,0,4,0.9999899999999999,-1.3714,0.0105089685,0,-0.12530708,0.020995317,0,0.1904105,0.021555765,0,0.27060497,0.02903081,0,-0.3440001,0.03043916,0,1.082061,0.02376758,0,0.12065899,0.062344268,0,-0.41069806,0.030601032,0,0.6846695362338648
b'2M16570359-0404388',NGC6254,0.05264759141648394,169.46614,4556.606,1.2606,0,0,0.9999600000000001,-1.4609,0.0129697295,0,0.23337293,0.02605925,0,0.27887046,0.026601942,0,0.32266486,0.03800992,0,-0.39304006,0.038107466,0,-0.17361903,0.029620064,0,0.221959,0.07598216,0,-0.36989808,0.039533183,0,0.6855465817379861
b'2M13252474-4725510',NGC5139,0.11089802824194762,132.4862,5040.8784,2.328,0,0,0.99998,-1.7249,0.014280513,0,0.28253305,0.034395352,0,0.2744106,0.035968345,0,0.27910507,0.05570834,0,0.13247812,0.07589599,0,0.53668094,0.036385644,0,0.34725904,0.09913314,0,-0.4033978,0.055046517,0,0.6858757465281006
b'2M13415318+2819255',NGC5272,0.12079293029563896,168.99419,4706.7876,1.3779,0,0,1.0,-1.3475,0.012070668,0,0.062197924,0.024315283,0,0.12772048,0.02543273,0,0.23400497,0.03514013,0,-0.63110006,0.037399884,0,0.37664092,0.028535495,0,0.27815902,0.07181703,0,-0.45859802,0.03641858,0,0.6863228813572051
b'2M13264297-4720358',NGC5139,0.0638244760703538,104.81085,4955.509,2.0696,0,4,0.9999399999999999,-1.6497,0.016625946,0,0.33636296,0.038812302,0,0.27733064,0.0411007,0,0.33642495,0.0649156,0,0.31165004,0.083134286,0,-0.10821903,0.04326019,0,0.45365906,0.11124242,0,-0.14079797,0.06352367,0,0.6864028230695562
b'2M00252858-7200394',NGC0104,0.08195595999131856,126.53534,4486.369,1.9566,0,0,1.0,-0.75076,0.012865265,0,0.29702303,0.020446256,0,0.2569406,0.023458773,0,0.176745,0.028106248,0,0.033253014,0.024372248,0,0.290071,0.032915797,0,0.26492906,0.0621866,0,-0.18803793,0.029131154,0,0.6874169462337688
b'2M00523688-2630586',NGC0288,0.12114036473831566,122.94157,4754.6523,1.6786,0,0,0.9999600000000001,-1.2246,0.014125829,0,0.2927429,0.027450424,0,0.3004905,0.030185001,0,0.24056494,0.041360885,0,-0.2610401,0.043801796,0,0.20402098,0.036191177,0,0.345289,0.08144809,0,-0.257398,0.041966498,0,0.6876666514804642
b'2M19110452-5953198',NGC6752,0.1086167343240418,148.24628,4915.9644,1.8776,0,0,0.9999299999999999,-1.4518,0.012912034,0,0.27559292,0.028302876,0,0.24944055,0.029951068,0,0.20159495,0.04318901,0,-0.09098005,0.05276345,0,0.29318094,0.032183114,0,-0.29504097,0.08305782,0,-0.6318978,0.04368218,0,0.6884714718220387
b'2M16411583+3633177',NGC6205,0.12315014349503602,115.046104,5001.3716,2.1559,0,0,0.99998,-1.4549,0.014740276,0,0.28672302,0.032978658,0,0.3035406,0.03578755,0,0.29645503,0.052942567,0,0.0006661415,0.06775789,0,0.339221,0.038868044,0,0.43055904,0.096360035,0,-0.19879794,0.052352022,0,0.6892102324481085
b'2M13263243-4735272',NGC5139,0.05554772487719936,106.38067,4930.468,1.8564,0,0,0.98682,-1.7288,0.01623212,0,-0.14679694,0.036772937,0,0.41435075,0.03927625,0,0.27349508,0.06055166,0,0.28760004,0.0753881,0,0.9485011,0.042281307,0,0.13745904,0.106083564,0,0.15220201,0.05957925,0,0.6892850608503244
b'2M10185909-4634376',NGC3201,0.31094944551976844,1013.4605,4152.338,0.65561,0,4,1.0,-1.3664,0.011983034,0,0.008669019,0.021218812,0,0.090881586,0.021230845,0,0.14603496,0.028637478,0,-0.61878,0.023583267,0,0.25377095,0.025064802,0,0.194659,0.062016312,0,-0.19819796,0.030748582,0,0.6893622182509446
b'2M16232402-2630005',NGC6121,0.018738110470416427,376.68402,4722.4385,1.9107,0,0,1.0,-1.006,0.009469205,0,0.364403,0.017645126,0,0.3472706,0.018904507,0,0.30037504,0.023466662,0,-0.18298995,0.024275921,0,0.512691,0.022213347,0,0.35144907,0.053657517,0,-0.184098,0.024818012,0,0.6898404526762146
b'2M10174761-4627479',NGC3201,0.06435534206293617,89.657906,4979.288,2.059,0,0,1.0,-1.3294,0.015817001,0,0.046812892,0.03323218,0,0.14996052,0.037503686,0,0.09604192,0.05365845,0,0.004569888,0.06537824,0,0.5651709,0.043641414,0,0.43261898,0.09807728,0,-0.23179805,0.052759867,0,0.6900968315925062
b'2M13263182-4723249',NGC5139,0.04633934110129516,201.2912,4836.234,1.4876,0,0,0.9999899999999999,-1.7385,0.0111978715,0,0.31996298,0.026058387,0,0.24031055,0.025663918,0,0.26082492,0.038325347,0,-0.27715003,0.04698648,0,0.41158092,0.025174346,0,0.10445905,0.07540138,0,0.087702036,0.039658267,0,0.6903477332350738
b'2M13273603-4725318',NGC5139,0.06889727154057303,137.62708,4972.0264,1.8399,0,640,0.9999899999999999,-1.7569,0.014176011,0,0.20863497,0.033397388,0,0.3343706,0.034713954,0,0.21134496,0.053420544,0,-0.090659976,0.06963634,0,0.69100094,0.035495423,0,-0.4142412,0.096315496,0,0.042001963,0.053173225,0,0.6905066294163907
b'2M13275422-4722412',NGC5139,0.0999973561188927,177.51334,4794.435,1.7581,0,0,0.9999899999999999,-1.327,0.0110465335,0,0.07276702,0.022330739,0,0.3417406,0.023615982,0,0.29811502,0.031710804,0,0.124433994,0.035211373,0,1.11068,0.026419695,0,0.025159001,0.066617854,0,-0.6590979,0.032927733,0,0.6907752819407018
b'2M13413631+2821243',NGC5272,0.18363324160384523,228.34473,4518.3633,1.0857,0,0,1.0,-1.4008,0.011195581,0,0.092904925,0.022100873,0,0.14980054,0.022264812,0,0.16799498,0.030711485,0,-0.49699008,0.030237043,0,0.08568096,0.02456014,0,0.303859,0.0649513,0,-0.327098,0.032504056,0,0.6907814976036764
b'2M16471104-0158363',NGC6218,0.06125067140232317,139.4862,4752.738,1.8211,0,0,0.9999899999999999,-1.2456,0.01318284,0,0.23338294,0.025860159,0,0.27051055,0.028058868,0,0.1993649,0.03826642,0,-0.077910066,0.040801227,0,0.23809099,0.03298353,0,0.34062898,0.076799184,0,-0.46829808,0.039123084,0,0.6912717307819617
b'2M13254631-4730283',NGC5139,0.08121083613847775,128.46964,4909.431,1.9124,0,0,0.9999600000000001,-1.6357,0.014258188,0,-0.014726996,0.031236652,0,0.41888058,0.03336765,0,0.34127498,0.049051628,0,0.52252996,0.059555095,0,1.070831,0.036346123,0,-0.07754099,0.091224626,0,-0.24829805,0.04909127,0,0.6915736361814299
b'2M16231503-2625546',NGC6121,0.06449736777295235,236.09328,5021.077,2.7227,0,64,1.0,-1.0581,0.008923737,0,0.372423,0.018521676,0,0.33663058,0.019996397,0,0.263645,0.025333734,0,0.033030033,0.031719327,0,0.366341,0.021858672,0,0.27641898,0.05643177,0,-0.269498,0.026401762,0,0.6926507453922849
b'2M19533114+1845204',NGC6838,0.10500457982324626,106.121414,4857.9517,2.6199,0,64,0.9978299999999999,-0.7057,0.012812639,0,0.35481295,0.022297015,0,0.27294055,0.026574101,0,0.21680495,0.032158315,0,0.069569945,0.033547055,0,0.264201,0.035724416,0,0.292889,0.06855998,0,-0.33559805,0.03258066,0,0.6928140084604231
b'2M10180150-4632342',NGC3201,0.1603352067670169,115.134384,5006.3403,2.0906,0,0,1.0,-1.3101,0.014055421,0,0.195943,0.030137533,0,0.18061054,0.03341114,0,0.102764964,0.04730126,0,-0.06482208,0.059249043,0,0.19604099,0.037619654,0,0.26335895,0.08917974,0,0.0032019615,0.047017753,0,0.6928519368194518
b'2M13263452-4720054',NGC5139,0.06956873077121917,777.2163,4447.6753,0.72567,0,0,0.9999899999999999,-1.7447,0.012433735,0,0.22682285,0.02623707,0,0.18596053,0.025324699,0,0.18071496,0.037897658,0,-0.68928003,0.037583664,0,0.2857809,0.02627459,0,0.19005895,0.07526387,0,-0.35809803,0.039937295,0,0.6929049027708528
b'2M13260538-4732203',NGC5139,0.061664069393478405,114.670685,4918.6885,2.0079,0,0,0.99995,-1.4788,0.014868231,0,0.20162416,0.031966064,0,0.26800072,0.034774434,0,0.36677504,0.050664037,0,0.09876609,0.061012864,0,0.86985105,0.03887223,0,-0.22684097,0.09366006,0,-0.29439795,0.05042816,0,0.6946818298977634
b'2M16470347-0158135',NGC6218,0.09781450144675867,119.95643,4844.655,1.8881,0,0,0.99998,-1.2213,0.0139460005,0,0.31964308,0.027748395,0,0.27348065,0.030768597,0,0.26588506,0.042186156,0,-0.2931199,0.047096748,0,0.32154095,0.036436785,0,0.37331903,0.08252581,0,-0.26699805,0.042548236,0,0.6965484926412655
b'2M16472816-0156385',NGC6218,0.11505769726616757,108.69305,4787.009,1.8219,0,64,0.9999899999999999,-1.288,0.0152310645,0,0.34988296,0.030303407,0,0.2404505,0.033414032,0,0.2828349,0.047040444,0,-0.12489009,0.051067162,0,-0.022419095,0.039734397,0,0.29985905,0.089368,0,-0.47629797,0.047226924,0,0.6972393627591674
b'2M10170486-4637207',NGC3201,0.24755080686395703,247.40375,4636.839,1.3958,0,0,1.0,-1.3281,0.010732373,0,0.15052295,0.021538753,0,0.17384052,0.021949522,0,0.09681499,0.029919958,0,-0.34800005,0.031061567,0,-0.28511906,0.024059158,0,0.17805898,0.063695334,0,-0.17179799,0.03154823,0,0.6972946080773246
b'2M16232141-2628335',NGC6121,0.034249825277234,250.45288,5043.456,2.7172,0,0,1.0,-1.0247,0.008771374,0,0.34538305,0.018133372,0,0.3772806,0.019702606,0,0.327035,0.024707051,0,-0.08963001,0.0311815,0,0.51588106,0.021640766,0,0.29228908,0.055437688,0,-0.35919797,0.025743451,0,0.6978059376983776
b'2M01025315-7050308',NGC0362,0.049573668837129735,297.06775,4209.3447,0.8969,0,0,0.99997,-1.0985,0.011010232,0,0.13930297,0.01851136,0,0.13690054,0.019129029,0,0.13871497,0.024241824,0,-0.4635501,0.019961879,0,-0.27091897,0.02373606,0,0.15885901,0.055060353,0,-0.25679803,0.02603868,0,0.698216564925045
b'2M05240938-2432460',NGC1904,0.08693788080871698,118.46414,4765.955,1.4429,0,0,1.0,-1.4879,0.015469628,0,0.076792,0.03228862,0,0.1767906,0.034481272,0,0.09059298,0.050789014,0,-0.45155,0.056121,0,0.23698103,0.039041225,0,0.05375898,0.09397804,0,-0.4547981,0.05100665,0,0.6984741792974288
b'2M09112230-6452309',NGC2808,0.07752127721985919,136.98592,4692.578,1.7173,0,0,0.9999899999999999,-1.0527,0.012835417,0,0.13831311,0.02350506,0,0.12625068,0.026062543,0,0.1981951,0.033838853,0,-0.42936993,0.03389433,0,0.1679411,0.03243964,0,0.104559064,0.07059423,0,-0.30299795,0.034806184,0,0.6988069528368768
b'2M19112921-5953317',NGC6752,0.13206840668970327,302.0642,4891.8916,1.7658,0,0,0.9999100000000001,-1.4613,0.010247477,0,0.175542,0.02258855,0,0.20899057,0.023091186,0,0.19116497,0.032183774,0,-0.19534004,0.0392875,0,0.612151,0.023790138,0,0.016358972,0.0667703,0,-0.506798,0.03345526,0,0.698962125140868
b'2M19100551-5943257',NGC6752,0.3049085131277449,88.60009,5170.785,2.5697,0,0,0.9991,-1.4759,0.015927242,0,0.22353303,0.037654176,0,0.16821063,0.041909955,0,0.18840504,0.06304023,0,0.34362006,0.08926963,0,0.28098106,0.044683203,0,-0.09294093,0.108877026,0,-0.100397944,0.060626853,0,0.6992708618756286
b'2M13420282+2824132',NGC5272,0.058381355149441004,99.26102,4927.528,1.9868,0,0,1.0,-1.346,0.015584952,0,0.061107278,0.032794576,0,0.2159406,0.036405787,0,0.12949502,0.052505314,0,-0.030905008,0.06259478,0,0.603771,0.04190454,0,0.080459,0.09643167,0,-0.52979803,0.051947575,0,0.6997362291883598
b'2M13264126-4731593',NGC5139,0.02627802748942795,520.4425,4412.016,0.81978,0,0,0.9999899999999999,-1.7008,0.012329094,0,0.11763787,0.025363214,0,0.19755054,0.02463779,0,0.15932488,0.0362638,0,-0.65874004,0.035028327,0,0.5191809,0.026053322,0,0.29335892,0.07302655,0,-0.41029787,0.03833303,0,0.6999237830417042
b'2M13255869-4723395',NGC5139,0.07526894753499044,176.6138,4796.424,1.6306,0,640,0.9999,-1.5797,0.012053677,0,0.38359296,0.026396105,0,0.3154806,0.026889278,0,0.355945,0.039072745,0,-0.018676043,0.04533884,0,0.4323809,0.028132088,0,0.09385896,0.07701254,0,-0.3062979,0.04023464,0,0.7002968550239971
b'2M15180013+0209292',NGC5904,0.26016459961445587,658.67065,4406.1436,1.1009,0,4,1.0,-1.1408,0.010544381,0,0.046594977,0.018655179,0,0.084047556,0.019420614,0,0.26659495,0.02473228,0,-0.6156001,0.022202468,0,0.549711,0.023369454,0,0.29399902,0.05580735,0,-0.19419801,0.02640756,0,0.7005066717732288
